artist,song,text,polarity,mood
Neil Sedaka,Laughter In The Rain,"stroll along countri road with my babi . it start to rain , it begin to pour . without an umbrella we 're soak to the skin . i feel a shiver run up my spine . i feel the warmth of her hand in mine . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feel insid . after a while we run under a tree . i turn to her and she kiss me . there with the beat of the rain on the leav softli she breath and i close my eye . share our love under stormi sky . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feel insid . i feel the warmth of her hand in mine . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feel insid . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feel insid . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feel insid . oo , i hear laughter in the rain , walk hand in hand with the one i love . oo , how i love the raini day and the happi way i feelinsid",0.5,happy
Iggy Pop,Here Comes The Summer,here come the summer mighti mighti summer here come the summer we 're gon na have a good time gon na have a good time we 're gon na have a good time when the summer come here come the woman mighti mighti woman here come the woman gon na get a surpris gon na get a surpris gon na get a surpris when the woman come we 're gon na get a surpris w'ere gon na have a good time we 're gon na get a surpris we 're gon na get a srupris here come the summer here come the summer noth but summer tell me what could be more real than the whisper of the wind and the sunlight that i feel here come the leader the mighti mighti leader he 's got a peni a mighti mighti peni there 's gon na be an attack there 's go to be an attack when the summer come here come the peopl the mighti mighti peopl here come the peopl we wan na have a good time they 're gon na be some power we 're gon na get some power when the peopl come we 're gon na have a good time we 're gon na have a good time when the summer come,0.54,happy
David Guetta,Stay,"feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are i 'm not gon na leav you caus you 've give me a reason to stay , to stay , to stay ... feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are i 'm not gon na leav you caus you 've give me a reason to stay , to stay , to stay ... feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are i 'm not gon na leav you caus you 've give me a reason to stay , to stay , to stay ... in my mind we belong togeth in your eye i believ in , i can see forev feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are i 'm not gon na leav you caus you 've give me a reason to stay , to stay , to stay ... feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are i 'm not gon na leav you caus you 've give me a reason to stay , to stay , to stay ... i can feel it i can feel it i can feel it i can feel it ... ( stay ) i want you to stay feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are ( i can feel it ) i 'm not gon na leav you caus you 're give me a reason ( i can feel it ) to stay , to stay ... ( i can feel it ) feel it in your kiss and i can see it in the star i do n't believ in magic but i know just who you are ( i can feel it ) i 'm not gon na leav you caus you 're give me a reason ( i can feel it ) to stay , to stay ... ( i can feel it ) feel in your kiss i can see you in the star",0.5,happy
Iron Butterfly,You Can't Win,"what the man say is alway right he 'll cuff your hand so you ca n't fight there is no way of get around it he 'll lock you up and in your head he 'll pound it destruct is the onli road you 're head for there is n't ani road behind those steel door you just ca n't win destruct is the onli road you 're head for there is n't ani road behind those steel door you just ca n't win you ca n't win , you ca n't win you ca n't win , you ca n't win you ca n't win",0.5085714285714286,happy
Pearl Jam,Education,"i 'm question my educ is my educ who i am now ? while you 're decid , i 've been find look around in the here and now if i 've been taught from the begin would my fear now by win ? i 'm question my own equat is my own equat relev somehow ? the flag are wave , the news is break see the man who ca n't pick out hi own tie if i 've been taught from the begin would my fear now be win ? a wild world , figur out the answer i 'll be in my own danc and iiii ... i 'm question my educ rewind and what doe it show ? could be , the truth it becom you i 'm a seed , wonder whi it grow ...",0.5857142857142857,happy
Hooverphonic,2 Wicky,"( wah-wah ) ( wah-wah ) prophet 60091 , thi is the flight number of our galact sun . prophet 60091 , befor we start you should know that you 're not the onli one who can hurt me . sh10151 , thi is the serial number of our orbit gun . sh10151 , you better be sure befor you leav me for anoth one , you can hurt me . i can hurt you . you can hurt . you can hurt me . i can hurt you . but you better be sure befor you leav me for anoth one , i can hurt you . you can hurt me . but you better be sure befor you leav me for anoth one ...",0.5,happy
Cat Stevens,Don't Be Shy,"do n't be shi just let your feel roll on by do n't wear fear or nobodi will know you 're there just lift your head , and let your feel out instead and do n't be shi , just let your feel roll on by on by you know love is better than a song love is where all of us belong so do n't be shi just let your feel roll on by do n't wear fear or nobodi will know you 're there you 're there do n't be shi just let your feel roll on by do n't wear fear or nobodi will know you 're there just lift your head , and let your feel out instead and do n't be shi , just let your feel roll on by on by , on by ...",0.5,happy
Men At Work,Be Good Johnny,"skip de skip , up the road off to school we go `` do n't you be a bad boy johnni do n't you slip up or play the fool '' `` oh no ma , oh no da , i 'll be your golden boy i will obey ev'ri golden rule '' get told by the teacher not to day-dream told by my mother : be good be good be good be good be good be good be good be good be good ( johnni ) be good be good be good be good be good be good be good be good be good be good be good be good ( johnni ) be good be good . `` are you go to play footbal thi year , john ? '' `` no ! '' `` oh , well you must be go to play cricket thi year then , are you johnni ? '' `` no ! no ! no ! '' `` boy , you sure are a funni kid , johnni , but i like you ! so tell me , what kind of a boy are you , john ? '' i onli like dream all the day long where no one is scream be good be good be good be good be good be good be good be good be good ( johnni ) be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good be good johnni !",0.6621428571428577,happy
Ween,Marble Tulip Juicy Tree,"i do n't know you you are , i do n't know who you want to be when i carbon the test tube , then you wo n't see me i 've got a twin cab diesel combo , it take me where i want to go and all the nuphi are happi , they know of a fungu that grow so when you see hoeck 's mind screw do n't come run to me or i will scream and set aflam marbl tulip juici tree marbl tulip juici tree , it 's where i want to be when i gnaw on the tulip it 'll wish that it wa me everi morn i put my shoe on and i think about she who control the four season inhal kitti in the see it 's like a noodl in a salad , littl birdi want to be set free-e i drill the corps lobe with my mommi , marbl tulip juici tree so thi song 's about the love thing that you are to me just stay away from my adenoid and marbl tulip juici tree marbl tulip juici tree , it 's where i want to be when i gnaw on the tulip it 'll wish that it wa me",0.5,happy
Gary Numan,Ancients,"all i know is you 're not with me , like me . all i know ... you 're not with me . some can shine , some can fli , some are gloriou , some are ancient . some are wise , some are strong , some are everyth you could dream of . some are cloud , some are rain , float like angel wing on an ocean . some can sing song of god , word so beauti they fall like raindrop . fall like raindrop . fall like raindrop . but none are like me , all i know is you 're not with me , like me . all i know is you 're not with me . all i know is you 're not with me , like me . all i know is you 're not with me . some will cri , cri for you , take your pain away when you 're sleep . some will die , in your name , give their soul to you for safe keep . all i know is you 're not with me , like me . all i know ... all i know is that you 're not with me , like me . ( x3 ) all i know is that you 're not with me . you 're not with me . ( x4 )",0.5444444444444444,happy
Nat King Cole,Spring Is Here,"spring is here ! whi doe n't my heart go danc ? spring is here ! whi is n't the waltz entranc ? no desir , no ambit lead me mayb it 's becaus nobodi need me spring is here ! whi doe n't the breez delight me ? star appear , whi doe n't the night invit me ? mayb it 's becaus nobodi love me spring is here i hear spring is here ! whi doe n't my heart go danc ? spring is here ! whi is n't the waltz entranc ? no desir , no ambit lead me mayb it 's becaus nobodi need me spring is here ! whi doe n't the breez delight me ? star appear , whi doe n't the night invit me ? mayb it 's becaus nobodi love me spring is here i hear",0.73828125,happy
Billie Holiday,Gone With The Wind,gone with the wind just like a leaf that ha blown away gone with the wind my romanc ha flown away yesterday 's kiss are still on my lip i had a lifetim of heaven at my fingertip now all is gone gone is the raptur that fill my heart gone with the wind the glad that thrill my heart just like a flame love burn brightli then becam an empti smoke dream that ha gone with the wind,0.5,happy
Bob Seger,Beautiful Loser,"he want to dream like a young man with the wisdom of an old man . he want hi home and secur . he want to live like a sailor at sea . beauti loser , where you gon na fall ? you realiz you just do n't need it all . he 's your oldest and your best friend , if you need him , he 'll be there again . he 's alway will to be second best , a perfect lodger , a perfect guest . beauti loser , read it on the wall and realiz , you just do n't need it all . hey - you just do n't need it all . you can tri but you ca n't have it all , oh no , no . oh , oh , ca n't have it all . he 'll never make ani enemi , he wo n't complain if he 's caught in a freez . he 'll alway ask , he 'll alway say pleas . beauti loser , never take it all caus it 's easier and faster when you fall , you just do n't need it all oh , oh , you just do n't need it all .",0.5420454545454545,happy
Santana,Make Somebody Happy,"make somebodi happi make somebodi happi make somebodi happi make somebodi happi love me , love me with all your heart and i will , and i will , i will i will , i will i will take care of you make somebodi happi make somebodi happi make somebodi happi make somebodi happi just you , just have you by my side i will , and i will , and i will , i will i will , i will i will be satisfi make somebodi happi make somebodi happi make somebodi happi make somebodi happi",0.5,happy
Dave Matthews Band,Joy Ride,"like a dog with the televis on stare blankli at the screen the way you do i 'll keep you there and your money too if you all line up insid of here do what i tell ya and everyth will be okay and if your lost , i got a bobblehead jesu get on your knee , that jesu will pleas ya ' money is clean if we scrub it good with gun and gasolin , i 'm gon na save the world noth 's obscen if we onli close our eye boy and girl welcom to thi joy ride come on all of you wont left aliv get in line and everyth will be fine we got ta toss our troubl to the wind we need 'em like we did in the end money is clean if we scrub it good with gun and gasolin , i 'm gon na save the world noth 's obscen if we onli close our eye boy and girl welcom to thi joy ride joyrid , joyrid , joyrid [ scat ] take everyth into account the way you should light it up , light it up cuz it be so good woah , yeah , oh , all of us pray now now , yeah , yeah , all of us pray now what you got [ scat ] .. alway fade away money is clean if we scrub it good with gun and gasolin , i 'm gon na save the world noth 's obscen if we onli close our eye boy and girl welcom to thi joyrid joyrid , joyrid , joyrid",0.5154761904761905,happy
Yes,All Good People,"( squir ) i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . yea , yea . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way . i 've seen all good peopl turn their head each day so satisfi i 'm on my way .",0.7000000000000001,happy
Insane Clown Posse,Interview,"`` hello ! how ya do ? i 'm here with the insan clown poss icp . how you guy do ? '' `` bblblblblblblbl ! '' `` well uh ok , i understand that you guy are from detroit . '' `` wah ! '' `` uh yeah ok. whi do n't ah whi do n't you tell us someth about the group ? '' `` burp ! '' `` alright alright , ani long term goal ? '' `` heyey ! '' `` sure yeah yeah , how 'bout ah solo project ? ani solo stuff to look forward to ? '' `` ha ! ha ha-ha ! '' `` well , well , ok , ok. well , ah , thank for come by and , ah , we look forward to see you again . thank a lot ! bye-by ! ''",0.5416666666666666,happy
Virgin Steele,Great Sword Of Flame,"iron sound sear the wound hungri scream fill the air kindr blood , infant blood , child flesh for their feast judgment fall on the son judgment fall on the king storm of blood rage free tast the blood on my hand great sword of flame - split the night great sword of flame in the sky great sword of flame - rip the night great sword of flame in the sky open vein , tear hi heart , rip the eye from hi head under god , under sieg bind their soul to deceit vengeanc wrought by the god , forg in sin forg by me ! seer and whore , thunder lord whi should i weep for thee great sword of flame - split the night great sword of flame in the sky great sword of flame - rip the night great sword of flame in the sky i am born from the blood of the feast she is born from the altar of sacrific we are judgment , juri and execution dark instrument of divin vengeanc , violenc and justic children 's blood , virgin blood anoint our sovereignti weep now and aton ! oh ! she 'll embrac you in hade ! black cloud of slaveri , oh ... silver side death great sword of flame - split the night great sword of flame in the sky great sword of flame - rip the night great sword of flame in the sky great sword of flame - split the night great sword of flame in the sky great sword of flame - rip the night great sword of flame in the sky great sword of flame in the sky great sword of flame ! ! ! great sword of flame ! ! !",0.664181857638889,happy
INXS,Melting In The Sun,"i 'm melt in the sun and thi is what they call the life i suppos too much sun make a desert arab say i realli love thi countri and there 's a lot i want to see great expect of all we seem to be and the winner and the winner , and the winner do you want to make a stori up there 's enough it alway seem if it happen all thi morn tonight we 'll see it on tv great expect of all we seem to be great expect ( take a look around you ) of all we seem to be ( take a look around you ) and the winner and the winner , and the winner she wa twelv and knew the world her boyfriend knew a danc to thi everybodi 's got advic take a snake take a ladder and thi is what they call the life i 'm melt in the sun great expect of all we seem to be great expect ( take a look around you ) of all we seem to be ( take a look around you ) and the winner and the winner , and the winner",0.5874999999999999,happy
Eurythmics,There Must Be An Angel,no one on earth could feel like thi i 'm thrown and overflown with bliss there must be an angel play with my heart i walk into an empti room and suddenli my heart goe boom it 's an orchestra of angel and they 're play with my heart ( must be talk to an angel ) no one on earth could feel like thi i 'm thrown and overflown with bliss there must be an angel play with my heart and when i think that i 'm alon it seem there 's more of us at home it 's a multitud of angel and they 're play with my heart i must be hallucin watch angel celebr could thi be reactiv all my sens disloc thi must be a strang decept by celesti intervent leavin ' me the recollect of your heavenli connect,0.5,happy
Lenny Kravitz,Uncharted Terrain,when i wa just a boy my daddi sat me on hi knee he told me that he love me and that we 're a famili he spoke about the world and all the possibl then he held me in hi arm and said be what you want to be he pave the way for me to follow unchart terrain now had a name it 's how i got over when i becam a man my daddi said come walk with me he said bee a man come with respons and all is keep your word to the best of your abil then he look me in my eye and said it 's time to set you free he pave the way for me to follow unchart terrain now had a name it 's how i got over he pave the way for me to follow unchart terrain now had a name it 's how i got over he pave the way for me to follow unchart terrain now had a name it 's how i got over,0.6333333333333333,happy
Beauty And The Beast,As Long As There's Christmas,do n't look insid a stock do n't look under the tree the one thing we 're look for is someth we ca n't see far more preciou than silver and more splendid than gold is someth to treasur but is someth we ca n't hold as long as there 's christma i truli believ that hope is the greatest of the gift we 'll receiv ( we 'll receiv ) as we all pray togeth it 's the time to rejoic and though we may look differ we are sing with one voic as long as there 's christma i truli believ that hope is the greatest of the gift we 'll reciev there is more ( so much more ) to thi time of year ( to thi time of year ) than sleigh bell and holli mistleto and snow those thing will come and go come and goooo as long as there is christma i truli do believ that hope is the greatest of the gift we will receiv ( we 'll receiv ) as long as there 's christma i truli believ ( i truli believ ) that hope is the greatest of the gift we 'll reciev that hope is the greatest gift we 'll receiv !,0.5155555555555557,happy
Christmas Songs,Es Ist Ein Ros' Entsprungen,"es ist ein ro ' entsprungen , au einer wurzel zart , wie un die alten sungen , von jess kam die art , und hat ein blumlein bracht mitten i 'm kalten winter wohl zu der halben nacht . da roslein , da ich mein , davon jesaia sagt , ist maria die rein un da blumlein bracht . au gott ew'gen rat hat sie ein kind geboren und blieb ein ' rein magd . da blumelein , so klein , da duftet un so su ? , mit seinem hellen schein vertreibt 's die finsterni . wahr ' mensch und wahrer gott , hilft un au allen leiden , rettet von sund ' und tod . o jesu , bi zum scheiden au diesem jammert lass dein hilf un geleiten hin in den freudensa , in dein vater reich , da wir dich ewig loben . o gott , un da verleih",0.6,happy
Amy Grant,Sleigh Ride,"just hear those sleigh bell jingl , ring-ting-tingl , too come on , it 's love weather for a sleigh ride togeth with you outsid , the snow is fall , and friend are call , `` yoo-hoo ! '' come on , it 's love weather for a sleigh ride togeth with you giddy-yap , giddy-yap , giddy-yap , let 's go let 's look at the show we 're ride in a wonderland of snow giddy-yap , giddy-yap , giddy-yap it 's grand just hold your hand we 're glide along with a song of a winteri fairyland our cheek are nice and rosi , and comfy-cozi are we we 're snuggl up togeth like two bird of a feather would be let 's take that road befor us and sing a choru or two come on , it 's love weather for a sleigh ride togeth with you there 's a birthday parti at the home of farmer gray it 'll be the perfect end of a perfect day we 'll be sing the song we love to sing without a singl stop at the fireplac while we watch the chestnut pop , pop , pop , pop ! there 's a happi feel noth in the world can buy when they pass around the coffe and the pumpkin pie it 'll nearli be like a pictur print by currier and ive these wonder thing are the thing we rememb all through our live ! just hear those sleigh bell jingl , ring-ting-tingl , too come on , it 's love weather for a sleigh ride togeth with you outsid , the snow is fall , and friend are call , `` yoo-hoo ! '' come on , it 's love weather for a sleigh ride togeth with you",0.6041322314049586,happy
Alison Krauss,If I Give My Heart,"if i give my heart to you tonight will you still be by my side ? or will you be gone with the morn sun like a restless bird in flight ? take me in your arm let the love you seek wash away your sorrow , let the morn be our to keep . and if i should tell you of the love that i feel will you still be there for me or will i awak to a fade love search for freedom gain take me in your arm let the love you seek wash away your sorrow , let the morn be our to keep . take me in your arm let the love you seek wash away your sorrow , let the morn be our to keep . if i give my heart to you tonight will you still be by my side ? or will you be gone with the morn sun like a bird who yearn to fli ?",0.5,happy
The White Stripes,Slicker Drips,"you 're lookin ' at me nowher to go what they 're sayin ' i just do n't know a floor below me ceil abov and i 'm in the middl with nobodi to love nobodi to love nobodi to love nobodi to love yeah well lookin ' at me nowher to go know what they 're sayin ' i just [ do n't know ? ] a floor below me a ceil up abov and i 'm in the middl with nobodi to love nobodi to love yeah , hey , yeah , yeah , yeah , yeah , yeah",0.5,happy
Foo Fighters,My Hero,"too alarmin ' now to talk about take your pictur down and shake it out truth or consequ , say it aloud use that evid , race it around there goe my hero watch him as he goe there goe my hero he 's ordinari do n't the best of them bleed it out while the rest of them peter out ? truth or consequ , say it aloud use that evid , race it around there goe my hero watch him as he goe there goe my hero he 's ordinari kudo , my hero , leavin ' all the best you know my hero , the one that 's on there goe my hero watch him as he goe there goe my hero he 's ordinari there goe my hero watch him as he goe there goe my hero he 's ordinari",0.6148148148148148,happy
Dean Martin,Kiss,"kiss me say you 'll miss miss me , kiss me love , with heavenli affect hold , hold me close to you hold me , see me through with all your heart 's protect thrill , thrill me with your charm take me in your arm and make my life perfect kiss , kiss me darl then kiss me onc again make my dream come true thrill , thrill me with your charm take me in your arm and make my life perfect kiss , kiss me darl then kiss me onc again make my dream come true",0.64,happy
Amy Grant,"Come, Thou Fount Of Every Blessing","come , thou fount of everi bless tune my heart to sing thi grace stream of merci , never ceas call for song of loudest prais teach me , ever to ador thee may i still thine good prove while the hope of endless glori fill my heart with joy and love oh , to grace , how great a debtor daili i 'm constrain to be let thi good like a fetter bind my wander heart to thee never let me wander from thee never leav thee , god i love here 's my heart , take and seal it seal it for thi court abov never let me wander from thee never leav thee , god i love here 's my heart , take and seal it seal it for thi court abov",0.546875,happy
The Monkees,Every Step Of The Way,"i use to see you on the avenu you were the girl that let me follow you you use to hang out in the alleyway you sew a button on my shirt one day i ask around until i found your name then underneath the arch in the pour rain i said you ( yeah , you ) i want you everi step of the way i know that thing are gettin ' better i know it 's gon na be ok so babi do n't go i ai n't gon na let ya i want to be with you everi step of the way everi step of the way do ya want to , do ya want to , do ya want to danc ? take a chanc , babi , take a chanc i 'll be with you everi of the way i 'll even show you how to strut one day ai n't got a girl and it 's a cri shame 'caus i ca n't figur out who 's to blame i want you ( yeah , you ) i want you everi step of the way i know that thing are gettin ' better i know thing will be ok so babi do n't go i ai n't gon na let ya i want to be with you everi step of the way yeah , everi step of the way i know that thing are gettin ' better i know thing will be ok so babi do n't go i ai n't gon na let ya i want to be with you everi step of the way everi step of the way everi step of the way everi step of the way",0.5,happy
Kiss,Kiss The Girl Goodbye,"kiss the girl goodby it 's time for me to fli wipe the tear away i 'll be home some day , babi so babi , pleas wait for me do n't want no one to take my place you 're the one for me and that 's the way love should be we 've been apart so mani time befor one more time wo n't chang thing i 'll even love you more we 've been apart so mani time befor one more time wo n't chang thing i 'll even love you more ( kiss me ) kiss the girl goodby ( goodby ) it 's time to fli ( kiss me ) wipe the tear away ( goodby ) ( kiss me ) kiss the girl goodby ( goodby ) it 's time to fli ( kiss me ) wipe the tear away ( bye ) ( kiss me ) kiss the girl goodby ( goodby ) it 's time to fli ( kiss me ) wipe the tear away",0.5,happy
Planetshakers,Give It Up,"there is noth that is better than you there is no one who can do what you do so come and fill me i got ta get more of you i got ta get more of you everi move made , let it set us apart everi word said , let it be from your heart everi day lord , i got ta get more i got ta get more of you jesu , i love you with all that i am give it up to the one who save you give it up to the one who gave you life , whoa give it up to the one who made you give it up to the lover of your soul , whoa there is noth that is better than you there is no one who can do what you do so come and fill me i got ta get more of you i got ta get more of you jesu , i love you with all that i am give it up to the one who save you give it up to the one who gave you life , whoa give it up to the one who made you give it up to the lover of your soul , whoa get up on your feet and prais him get up on your feet and prais get up on your feet and prais him 'caus everyth is all for him get up on your feet and prais him get up on your feet and prais get up on your feet and prais him 'caus everyth is all for him give it up to the one who save you give it up to the one who gave you life , whoa give it up to the one who made you give it up to the lover of your soul , whoa",0.5,happy
Neil Young,Hangin' On A Limb,though the river flow gentli to the sea he wa on the shore root like a tree she wa here and there ride on the wave through it all she heard hi call and gave it all she gave . and though their love wa hangin ' on a limb she taught him how to danc and start again and though their love wa hangin ' on a limb she taught him how to danc . and when the melodi through the window call it echo in the courtyard and whisper in the hall he play it through the night she knew he had to go there wa someth about freedom he thought he did n't know . and though their love wa hangin ' on a limb she taught him how to danc and start again and though their love wa hangin ' on a limb she taught him how to danc . though the river flow gentli to the sea he wa on the shore root like a tree she wa here and there ride on the wave through it all she heard hi call and gave it all she gave . and though their love wa hangin ' on a limb she taught him how to danc .,0.5,happy
Tim Buckley,Moulin Rouge,"`` comm la chanson est bell '' chantez la mademoisel dansant dan le moulin roug `` love is a leap '' she sigh `` someday i 'll be your bride , when i leav the moulin roug '' je vai marier ma fill de dans et habit en franc `` comm la chanson est bell '' chantez la mademoisel dansant dan le moulin roug dansant dan le moulin roug dansant dan le moulin roug `` oh la la la '' she sang spin till midnight swang , danc in the moulin roug i love her love i do , all of her children too , oh i thank you , moulin roug ! je vai marier ma fill de dans et habit en franc `` comm la chanson est bell '' chantez la mademoisel dansant dan le moulin roug dansant dan le moulin roug dansant dan le moulin roug",0.5416666666666666,happy
Raffi,Octopus's Garden,"i 'd like to be under the sea in an octopu 's garden in the shade he 'd let us in , know where we 've been in hi octopu 's garden in the shade i 'd ask my friend to come and see an octopu 's garden with me i 'd like to be under the sea in an octopu 's garden in the shade we would be warm below the storm in our littl hideaway beneath the wave restin ' our head on the sea bed in an octopu 's garden near a cave we would sing and danc around becaus we know we ca n't be found i 'd like to be under the sea in an octopu 's garden in the shade we would shout and swim about the coral that lie beneath the wave lie beneath the ocean wave oh , what joy , for everi girl and boy know we 're happi and we 're safe happi and we 're safe we would be so happi you and me no one there to tell us what to do i 'd like to be under the sea in an octopu 's garden with you in an octopu 's garden with you in an octopu 's garden with you",0.5,happy
Chicago,Feeling Stronger Everyday,"i do believ in you and i know you believ in me , oh yeah , oh yeah . and now we realiz love 's not all that it 's suppos to be , oh yeah , oh yeah . and know that you would have want it thi way , i do believ i 'm feelin ' stronger everi day . i know we realli tri , togeth we had a love insid , oh yeah , oh yeah . so now the time ha come for both of us to live on the run . oh yeah , oh yeah . and know that you would have want it thi way , i do believ i 'm feelin ' stronger everi day . after what you 've meant to me , ooh babi now , i can make it easili . i know that we both agre the best thing to happen to you is the best thing that happen to me . feelin ' stronger everi day , feelin ' stronger everi day . feelin ' stronger everi day ( you know i 'm alright now ) , feelin ' stronger everi day ( you know i 'm alright now ) ...",0.6272727272727272,happy
Randy Travis,I'm Your Man,if you want someon who 'll alway do hi best who 'll understand look no farther than across thi room we 're in if you want someon who 'll alway stand by you no matter where or when i 'm your man honey i 'm your man if you need someon to hold you when the storm start close in someon who 'll protect you or walk with you hand in hand if you think you 'd like to be ador forev by your best friend i 'm your man honey i 'm your man i thank god each day for give us each other and for make dream realiti by bring us togeth so if you want someon who 'll love you now and forev and be your best friend i 'm your man honey i 'm your man i 'm your man honey i 'm your man,0.675,happy
Avril Lavigne,Goodbye Lullaby,"goodby , goodby , goodby , my love i ca n't hide , ca n't hide , ca n't hide , the while ha come i have to go , i have to go , i have to go , and leav you all alon but alway know , alway know , alway know . that i love you so , that i love you so , that i love you so goodby , goodby , goodby , for now , goodby , sunshin , take care of yourself , i have to go , i have to go , i have to go , and leav you all alon , but alway know , alway know , alway know . that i love you so , i love you so , oh , i love you so , oh lullabi , they strike me with your eye , lullabi , lullabi , help me sleep tonight , lullabi ( lullabi ) , lullabi i have to go ( goodby ) , i have to go ( goodby ) , i have to go ( goodby ) , and leav you all alon , but alway know ( goodby ) , alway know ( goodby ) , alway know ( goodby ) . that i love you so ( goodby , goodby ) , that i love you so ( goodby , goodby ) , that i love you so ( goodby , goodby ) , i love you so ( goodby , goodby ) , i love you so ( goodby , goodby ) goodby , brown eye , goodby , my love",0.5,happy
Olivia Newton-John,Lifestream,"the river keep on roll my life stream keep on flow onli you know what you 're do to my soul my dream call on tomorrow my love know all my sorrow onli you know what you 're do to my soul stay with me and we 'll find a way i 'll be your night if you 'll be my day through the dawn and beyond the sky we can fli , you and i onli you know what you 're do to my soul the river keep on roll my life stream keep on flow onli you know what you 're do to my soul onli you know what you 're do to my soul",0.5,happy
Linda Ronstadt,It's So Easy (To Fall In Love),"it 's so easi to fall in love it 's so easi to fall in love peopl tell me love 's for fool here i go , break all the rule it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , so doggon easi ( it 's so easi , it 's so easi , it 's so easi ) oh , it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , where you 're concern , my heart can learn ( it 's so easi , it 's so easi , ooooh ) oh-oh-oh it 's so easi to fall in love it 's so easi to fall in love ( guitarsolo ) look into your heart and see what your love book ha set asid for me it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , so doggon easi ( it 's so easi , it 's so easi , it 's so easi ) oh , it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , where you 're concern , my heart can learn ( it 's so easi , it 's so easi , ooooh ) oh-oh-oh it 's so easi to fall in love it 's so easi to fall in love ( guitarsolo ) it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , so doggon easi ( it 's so easi , it 's so easi , it 's so easi ) yeah , it seem so easi ( it 's so easi , it 's so easi , it 's so easi ) oh , where you 're concern , my heart can learn ( it 's so easi , it 's so easi , ooooh ) oh-oh-oh it 's so easi to fall in love it 's so easi to fall in love it 's so easi to fall in love it 's so easi to fall in love it 's so easi to fall in love ( wa-uh-oh ) it 's so easi to fall in love",0.5,happy
Chicago,Goody Goody,"good thing , got yourself a good thing , it 's a good thing . ooooh . it 's a good thing , got yourself a good thing , i 'm gon na let you go so you met someon who set you back on your heel . ( goodi goodi ) so you met someon and now you know how it feel . ( goodi goodi ) so you gave him your heart too , just as i gave mine to you and he broke it in littl piec . now , how do you do ? so you lie awak , just singin ' the blue all night ( goodi goodi ) so you think that love 's a barrel of dynamit ( goodi goodi ) hurray and hallelujah ! you had it comin ' to ya goodi goodi for him . goodi goodi for you . and i hope you 're satisfi , you rascal , you good thing , got yourself a good thing . ooooh . it 's a good thing , got yourself a good thing , i 'm gon na let you go so you met somebodi who set you back on your heel . ( goodi goodi ) so you met somebodi and now you know how it feel . ( goodi goodi ) so you gave him your heart too , just as i gave mine to you and he stuck it in hi collect , section 92. so you lie awak , just singin ' the blue all night ( goodi goodi ) so you think that love 's a barrel of dynamit ( goodi goodi ) hurray and hallelujah ! you had it comin ' to ya goodi goodi for him . goodi goodi for me . and i hope you 're satisfi , you rascal , you good thing , got yourself a good thing , it 's a good thing . ooooh . it 's a good thing , got yourself a good thing , i 'm gon na let you go ( till end",0.5524999999999999,happy
Kylie Minogue,Good Life,"when i wa a littl girl i use to have a dream now that i 'm older i wake up to find it is n't as good as realiti caus you are here with me i wa wish on a star out in the univers now that i 'm wiser i final find that all i need is here on earth caus you are here with me oh , i , i take a breath in and realis that i 'm , i 'm live the good life think back to long ago , you were the mysteri all of the vision that i ever had could never live up to what i see caus you are here with me oh , i , i take a breath in and realis that i 'm , i 'm live the good life the good life oooh , oooh , oooh ... i 'm live the good life the good life the good , the good , the good , the good , the good life the good , the good , the good , the good , the good life the good , the good , the good , the good , the good life the good , the good , the good , the good , the good life",0.5487522281639926,happy
